"participant","accuracy","rt","stimulus","age","gender"
69,"1","483","wrong",34,"female"
69,"1","476","inaccurate",34,"female"
69,"1","478","invalid",34,"female"
69,"1","466","confirm",34,"female"
69,"1","492","no",34,"female"
69,"1","451","untrue",34,"female"
69,"1","495","right",34,"female"
69,"0","1011","deny",34,"female"
69,"1","786","accurate",34,"female"
69,"1","594","inexact",34,"female"
69,"1","593","wrong",34,"female"
69,"1","493","inaccurate",34,"female"
69,"1","510","incorrect",34,"female"
69,"1","525","invalid",34,"female"
69,"1","848","definite",34,"female"
69,"1","456","untrue",34,"female"
69,"1","514","yes",34,"female"
69,"1","563","valid",34,"female"
69,"1","470","correct",34,"female"
69,"1","517","right",34,"female"
69,"1","737","accurate",34,"female"
69,"1","622","invalid",34,"female"
69,"1","795","confirm",34,"female"
69,"1","476","no",34,"female"
69,"1","614","sure",34,"female"
69,"1","532","definite",34,"female"
69,"0","1039","deny",34,"female"
69,"1","538","inexact",34,"female"
69,"1","491","inaccurate",34,"female"
69,"1","519","wrong",34,"female"
69,"1","611","correct",34,"female"
69,"1","793","incorrect",34,"female"
69,"1","440","incorrect",34,"female"
69,"1","572","confirm",34,"female"
69,"1","737","deny",34,"female"
69,"1","509","wrong",34,"female"
69,"1","483","untrue",34,"female"
69,"1","629","sure",34,"female"
69,"1","524","yes",34,"female"
69,"1","531","inexact",34,"female"
69,"1","565","valid",34,"female"
69,"1","681","invalid",34,"female"
69,"1","565","right",34,"female"
69,"1","599","inaccurate",34,"female"
69,"1","810","accurate",34,"female"
69,"1","439","sure",34,"female"
69,"1","392","valid",34,"female"
69,"1","435","right",34,"female"
69,"1","498","no",34,"female"
69,"0","886","definite",34,"female"
69,"1","755","invalid",34,"female"
69,"1","530","confirm",34,"female"
69,"1","675","untrue",34,"female"
69,"1","620","correct",34,"female"
69,"1","812","deny",34,"female"
69,"1","527","accurate",34,"female"
69,"1","502","yes",34,"female"
69,"1","488","accurate",34,"female"
69,"1","555","valid",34,"female"
69,"1","392","sure",34,"female"
69,"1","721","incorrect",34,"female"
69,"1","526","yes",34,"female"
69,"1","587","wrong",34,"female"
69,"1","581","definite",34,"female"
69,"1","485","inexact",34,"female"
69,"1","790","right",34,"female"
69,"1","459","correct",34,"female"
69,"1","440","no",34,"female"
69,"1","553","confirm",34,"female"
69,"0","1124","inaccurate",34,"female"
69,"1","647","right",34,"female"
69,"1","469","correct",34,"female"
69,"1","451","no",34,"female"
69,"1","508","invalid",34,"female"
69,"1","634","sure",34,"female"
69,"1","436","yes",34,"female"
69,"1","457","inexact",34,"female"
69,"1","567","valid",34,"female"
69,"1","598","wrong",34,"female"
69,"1","415","incorrect",34,"female"
69,"1","527","confirm",34,"female"
69,"1","749","deny",34,"female"
69,"1","530","accurate",34,"female"
69,"1","649","definite",34,"female"
69,"1","492","inaccurate",34,"female"
69,"1","524","correct",34,"female"
69,"1","683","untrue",34,"female"
69,"1","573","wrong",34,"female"
69,"1","639","definite",34,"female"
69,"0","1187","deny",34,"female"
69,"1","655","untrue",34,"female"
69,"1","547","right",34,"female"
69,"1","550","no",34,"female"
69,"1","781","sure",34,"female"
69,"1","462","valid",34,"female"
69,"1","508","incorrect",34,"female"
69,"1","782","accurate",34,"female"
69,"1","520","confirm",34,"female"
69,"1","515","inaccurate",34,"female"
69,"1","768","yes",34,"female"
69,"1","631","invalid",34,"female"
69,"1","543","confirm",34,"female"
69,"1","566","correct",34,"female"
69,"1","724","accurate",34,"female"
69,"1","561","sure",34,"female"
69,"1","575","inexact",34,"female"
69,"1","607","definite",34,"female"
69,"1","471","yes",34,"female"
69,"1","542","inaccurate",34,"female"
69,"1","443","no",34,"female"
69,"1","593","right",34,"female"
69,"1","583","inexact",34,"female"
69,"1","386","incorrect",34,"female"
69,"1","479","wrong",34,"female"
69,"0","1091","deny",34,"female"
69,"1","517","invalid",34,"female"
69,"1","463","valid",34,"female"
69,"1","602","untrue",34,"female"
69,"1","483","inexact",34,"female"
69,"1","451","invalid",34,"female"
69,"1","534","confirm",34,"female"
69,"1","409","right",34,"female"
69,"1","600","correct",34,"female"
69,"1","898","deny",34,"female"
69,"1","583","sure",34,"female"
69,"1","777","definite",34,"female"
69,"1","716","accurate",34,"female"
69,"1","530","valid",34,"female"
69,"1","480","no",34,"female"
69,"1","498","incorrect",34,"female"
69,"1","542","wrong",34,"female"
69,"1","564","untrue",34,"female"
69,"1","552","inaccurate",34,"female"
69,"1","535","yes",34,"female"
69,"1","483","confirm",34,"female"
69,"1","461","correct",34,"female"
69,"1","694","definite",34,"female"
69,"1","521","no",34,"female"
69,"1","595","accurate",34,"female"
69,"0","1339","deny",34,"female"
69,"1","644","inaccurate",34,"female"
69,"1","512","sure",34,"female"
69,"1","395","yes",34,"female"
69,"1","443","valid",34,"female"
69,"1","628","invalid",34,"female"
69,"1","494","inexact",34,"female"
69,"1","557","incorrect",34,"female"
69,"1","489","untrue",34,"female"
69,"1","596","wrong",34,"female"
69,"1","513","right",34,"female"
83,"1","638","confirm",18,"male"
83,"1","416","accurate",18,"male"
83,"1","477","yes",18,"male"
83,"1","498","inaccurate",18,"male"
83,"1","406","right",18,"male"
83,"1","515","deny",18,"male"
83,"1","441","no",18,"male"
83,"1","510","inexact",18,"male"
83,"1","617","valid",18,"male"
83,"1","509","definite",18,"male"
83,"1","445","incorrect",18,"male"
83,"1","591","untrue",18,"male"
83,"1","548","sure",18,"male"
83,"1","477","wrong",18,"male"
83,"1","481","correct",18,"male"
83,"1","474","yes",18,"male"
83,"1","514","invalid",18,"male"
83,"1","439","sure",18,"male"
83,"1","435","valid",18,"male"
83,"1","465","right",18,"male"
83,"1","375","incorrect",18,"male"
83,"1","582","definite",18,"male"
83,"1","531","invalid",18,"male"
83,"1","412","correct",18,"male"
83,"0","765","deny",18,"male"
83,"1","566","accurate",18,"male"
83,"1","518","inaccurate",18,"male"
83,"1","410","confirm",18,"male"
83,"1","476","untrue",18,"male"
83,"0","854","inexact",18,"male"
83,"1","642","right",18,"male"
83,"1","602","wrong",18,"male"
83,"1","648","sure",18,"male"
83,"1","526","no",18,"male"
83,"0","677","inexact",18,"male"
83,"1","515","no",18,"male"
83,"1","604","confirm",18,"male"
83,"1","590","incorrect",18,"male"
83,"1","692","yes",18,"male"
83,"1","719","deny",18,"male"
83,"1","642","accurate",18,"male"
83,"1","554","wrong",18,"male"
83,"1","558","definite",18,"male"
83,"1","485","untrue",18,"male"
83,"1","484","valid",18,"male"
83,"1","506","inaccurate",18,"male"
83,"1","460","correct",18,"male"
83,"1","511","valid",18,"male"
83,"1","576","invalid",18,"male"
83,"1","551","definite",18,"male"
83,"0","652","confirm",18,"male"
83,"1","584","incorrect",18,"male"
83,"1","664","wrong",18,"male"
83,"1","380","yes",18,"male"
83,"1","469","untrue",18,"male"
83,"1","398","right",18,"male"
83,"0","864","inaccurate",18,"male"
83,"1","708","deny",18,"male"
83,"1","496","no",18,"male"
83,"1","478","invalid",18,"male"
83,"1","515","inexact",18,"male"
83,"1","431","invalid",18,"male"
83,"0","681","no",18,"male"
83,"1","711","accurate",18,"male"
83,"0","728","correct",18,"male"
83,"1","479","inaccurate",18,"male"
83,"1","464","untrue",18,"male"
83,"1","533","sure",18,"male"
83,"1","457","confirm",18,"male"
83,"1","442","deny",18,"male"
83,"1","561","definite",18,"male"
83,"1","502","inexact",18,"male"
83,"1","467","valid",18,"male"
83,"1","560","correct",18,"male"
83,"1","390","yes",18,"male"
83,"1","529","right",18,"male"
83,"1","436","incorrect",18,"male"
83,"1","398","sure",18,"male"
83,"1","514","accurate",18,"male"
83,"1","508","wrong",18,"male"
83,"1","558","inexact",18,"male"
83,"1","425","correct",18,"male"
83,"1","428","untrue",18,"male"
83,"0","605","confirm",18,"male"
83,"1","470","invalid",18,"male"
83,"1","443","inaccurate",18,"male"
83,"1","468","no",18,"male"
83,"1","434","yes",18,"male"
83,"1","406","incorrect",18,"male"
83,"1","391","right",18,"male"
83,"0","766","sure",18,"male"
83,"1","478","valid",18,"male"
83,"1","637","deny",18,"male"
83,"0","1007","definite",18,"male"
83,"0","734","wrong",18,"male"
83,"1","519","invalid",18,"male"
83,"1","587","untrue",18,"male"
83,"1","451","accurate",18,"male"
83,"1","444","incorrect",18,"male"
83,"1","462","inaccurate",18,"male"
83,"0","789","wrong",18,"male"
83,"1","597","right",18,"male"
83,"0","893","deny",18,"male"
83,"1","478","inexact",18,"male"
83,"1","456","no",18,"male"
83,"1","323","no",18,"male"
83,"1","473","deny",18,"male"
83,"1","445","incorrect",18,"male"
83,"1","498","inaccurate",18,"male"
83,"1","448","invalid",18,"male"
83,"0","618","definite",18,"male"
83,"1","748","sure",18,"male"
83,"1","581","accurate",18,"male"
83,"1","398","valid",18,"male"
83,"1","429","inexact",18,"male"
83,"1","407","confirm",18,"male"
83,"0","738","correct",18,"male"
83,"1","468","yes",18,"male"
83,"0","839","definite",18,"male"
83,"1","513","confirm",18,"male"
83,"1","483","right",18,"male"
83,"1","411","valid",18,"male"
83,"0","827","wrong",18,"male"
83,"0","782","sure",18,"male"
83,"1","566","untrue",18,"male"
83,"1","540","inaccurate",18,"male"
83,"1","368","inexact",18,"male"
83,"1","480","untrue",18,"male"
83,"1","462","yes",18,"male"
83,"1","551","accurate",18,"male"
83,"1","474","wrong",18,"male"
83,"0","679","correct",18,"male"
83,"1","510","no",18,"male"
83,"1","461","sure",18,"male"
83,"1","451","deny",18,"male"
83,"0","730","definite",18,"male"
83,"1","489","incorrect",18,"male"
83,"1","628","correct",18,"male"
83,"0","667","accurate",18,"male"
83,"1","578","yes",18,"male"
83,"1","428","invalid",18,"male"
83,"1","863","valid",18,"male"
83,"1","603","wrong",18,"male"
83,"1","713","confirm",18,"male"
83,"1","464","right",18,"male"
83,"1","535","incorrect",18,"male"
83,"1","589","untrue",18,"male"
83,"1","668","invalid",18,"male"
83,"1","449","definite",18,"male"
83,"1","637","sure",18,"male"
83,"0","669","confirm",18,"male"
83,"0","730","inexact",18,"male"
83,"1","438","inaccurate",18,"male"
83,"1","540","no",18,"male"
83,"1","659","accurate",18,"male"
83,"1","521","correct",18,"male"
83,"1","400","yes",18,"male"
83,"1","572","right",18,"male"
83,"0","724","valid",18,"male"
83,"1","415","deny",18,"male"
83,"0","648","incorrect",18,"male"
83,"1","428","untrue",18,"male"
83,"1","466","sure",18,"male"
83,"1","385","yes",18,"male"
83,"1","415","confirm",18,"male"
83,"1","528","definite",18,"male"
83,"1","453","accurate",18,"male"
83,"1","511","invalid",18,"male"
83,"1","429","valid",18,"male"
83,"1","587","correct",18,"male"
83,"1","418","right",18,"male"
83,"1","426","correct",18,"male"
83,"1","515","inexact",18,"male"
83,"1","591","wrong",18,"male"
83,"1","500","deny",18,"male"
83,"1","502","inaccurate",18,"male"
83,"1","557","accurate",18,"male"
83,"0","686","no",18,"male"
83,"1","380","no",18,"male"
83,"1","521","deny",18,"male"
83,"1","632","valid",18,"male"
83,"1","554","definite",18,"male"
83,"1","483","sure",18,"male"
83,"1","429","yes",18,"male"
83,"1","433","invalid",18,"male"
83,"1","472","untrue",18,"male"
83,"1","513","inexact",18,"male"
83,"1","440","inaccurate",18,"male"
83,"1","422","incorrect",18,"male"
83,"0","797","wrong",18,"male"
83,"1","525","inexact",18,"male"
83,"0","777","untrue",18,"male"
83,"1","579","confirm",18,"male"
83,"1","476","right",18,"male"
83,"1","524","accurate",18,"male"
83,"1","617","inaccurate",18,"male"
83,"0","764","confirm",18,"male"
83,"1","585","incorrect",18,"male"
83,"1","477","invalid",18,"male"
83,"0","767","wrong",18,"male"
83,"1","542","deny",18,"male"
83,"1","460","no",18,"male"
83,"1","298","inexact",18,"male"
83,"1","432","no",18,"male"
83,"0","729","valid",18,"male"
83,"0","1060","correct",18,"male"
83,"1","733","right",18,"male"
83,"1","634","sure",18,"male"
83,"1","562","definite",18,"male"
83,"0","709","invalid",18,"male"
83,"1","481","yes",18,"male"
83,"1","446","wrong",18,"male"
83,"1","412","untrue",18,"male"
83,"1","466","definite",18,"male"
83,"1","504","right",18,"male"
83,"1","563","sure",18,"male"
83,"0","771","deny",18,"male"
83,"0","725","accurate",18,"male"
83,"1","500","incorrect",18,"male"
83,"1","446","correct",18,"male"
83,"1","739","valid",18,"male"
83,"1","520","confirm",18,"male"
83,"1","500","inaccurate",18,"male"
83,"1","481","inexact",18,"male"
83,"1","565","inaccurate",18,"male"
83,"1","458","incorrect",18,"male"
83,"1","584","yes",18,"male"
83,"1","393","no",18,"male"
83,"1","432","sure",18,"male"
83,"1","316","deny",18,"male"
83,"1","522","untrue",18,"male"
83,"1","509","accurate",18,"male"
83,"1","429","right",18,"male"
83,"1","529","confirm",18,"male"
83,"1","439","valid",18,"male"
83,"1","417","yes",18,"male"
83,"1","431","wrong",18,"male"
83,"0","744","definite",18,"male"
83,"1","414","correct",18,"male"
83,"1","772","invalid",18,"male"
34,"1","2357","invalid",27,"female"
34,"1","1269","yes",27,"female"
34,"1","1227","inexact",27,"female"
34,"1","871","wrong",27,"female"
34,"1","909","correct",27,"female"
34,"1","2272","untrue",27,"female"
34,"1","770","confirm",27,"female"
34,"1","1151","valid",27,"female"
34,"1","848","incorrect",27,"female"
34,"1","1051","no",27,"female"
34,"1","829","right",27,"female"
34,"1","823","accurate",27,"female"
34,"1","937","inaccurate",27,"female"
34,"1","1255","deny",27,"female"
34,"1","1014","wrong",27,"female"
34,"1","976","no",27,"female"
34,"1","1048","inaccurate",27,"female"
34,"1","1007","sure",27,"female"
34,"1","1003","untrue",27,"female"
34,"1","990","deny",27,"female"
34,"1","954","inexact",27,"female"
34,"1","851","incorrect",27,"female"
34,"1","1025","definite",27,"female"
34,"1","994","valid",27,"female"
34,"1","928","sure",27,"female"
34,"1","1043","invalid",27,"female"
34,"1","809","right",27,"female"
34,"1","866","correct",27,"female"
34,"1","660","wrong",27,"female"
34,"1","698","yes",27,"female"
34,"1","604","definite",27,"female"
34,"1","759","no",27,"female"
34,"1","586","accurate",27,"female"
34,"1","799","inaccurate",27,"female"
34,"1","613","confirm",27,"female"
34,"1","492","confirm",27,"female"
34,"1","584","yes",27,"female"
34,"1","603","valid",27,"female"
34,"1","528","definite",27,"female"
34,"1","517","incorrect",27,"female"
34,"1","564","sure",27,"female"
34,"1","816","deny",27,"female"
34,"1","711","invalid",27,"female"
34,"1","413","accurate",27,"female"
34,"1","828","untrue",27,"female"
34,"1","724","inexact",27,"female"
34,"1","477","right",27,"female"
34,"1","855","untrue",27,"female"
34,"1","707","incorrect",27,"female"
34,"1","541","correct",27,"female"
34,"1","686","no",27,"female"
34,"1","1238","inexact",27,"female"
34,"1","519","deny",27,"female"
34,"1","632","right",27,"female"
34,"1","775","inaccurate",27,"female"
34,"1","620","invalid",27,"female"
34,"1","587","correct",27,"female"
34,"1","825","definite",27,"female"
34,"1","692","wrong",27,"female"
34,"1","1123","yes",27,"female"
34,"1","615","sure",27,"female"
34,"1","607","inaccurate",27,"female"
34,"1","719","valid",27,"female"
34,"1","726","untrue",27,"female"
34,"1","480","confirm",27,"female"
34,"1","571","no",27,"female"
34,"1","547","accurate",27,"female"
34,"1","508","accurate",27,"female"
34,"1","544","valid",27,"female"
34,"1","499","sure",27,"female"
34,"1","452","right",27,"female"
34,"1","567","incorrect",27,"female"
34,"0","1011","yes",27,"female"
34,"1","834","invalid",27,"female"
34,"1","772","inexact",27,"female"
34,"1","528","wrong",27,"female"
34,"1","678","definite",27,"female"
34,"1","424","correct",27,"female"
34,"1","423","confirm",27,"female"
34,"1","649","deny",27,"female"
34,"1","4204","deny",27,"female"
34,"1","474","accurate",27,"female"
34,"1","641","inexact",27,"female"
34,"1","713","sure",27,"female"
34,"1","489","yes",27,"female"
34,"1","417","confirm",27,"female"
34,"1","353","valid",27,"female"
34,"1","668","inaccurate",27,"female"
34,"1","598","incorrect",27,"female"
34,"1","7667","correct",27,"female"
34,"1","1088","invalid",27,"female"
34,"1","804","right",27,"female"
34,"1","1622","untrue",27,"female"
34,"1","723","definite",27,"female"
34,"1","738","no",27,"female"
34,"1","1726","sure",27,"female"
34,"1","778","yes",27,"female"
34,"1","866","valid",27,"female"
34,"1","1518","wrong",27,"female"
34,"1","751","no",27,"female"
34,"1","567","deny",27,"female"
34,"1","627","correct",27,"female"
34,"1","649","right",27,"female"
34,"1","552","definite",27,"female"
34,"1","6120","inaccurate",27,"female"
34,"1","893","accurate",27,"female"
34,"1","552","confirm",27,"female"
34,"1","576","accurate",27,"female"
34,"1","491","sure",27,"female"
34,"1","452","right",27,"female"
34,"1","865","untrue",27,"female"
34,"1","680","incorrect",27,"female"
34,"1","499","confirm",27,"female"
34,"1","605","wrong",27,"female"
34,"0","1499","invalid",27,"female"
34,"1","520","inexact",27,"female"
34,"1","576","deny",27,"female"
34,"0","794","valid",27,"female"
34,"1","697","untrue",27,"female"
34,"1","706","definite",27,"female"
34,"1","447","correct",27,"female"
34,"1","619","inaccurate",27,"female"
34,"1","656","no",27,"female"
34,"1","454","incorrect",27,"female"
34,"1","620","inexact",27,"female"
